-11	1.24E-08
-11.2	1.15E-08
-11.4	1.07E-08
-11.6	9.97E-09
-11.8	9.37E-09
-12	8.76E-09
-12.2	8.29E-09
-12.4	7.79E-09
-12.6	7.34E-09
-12.8	7.12E-09
-13	6.71E-09
-13.2	6.36E-09
-13.4	6.04E-09
-13.6	5.76E-09
-13.8	5.51E-09
-14	5.28E-09
-14.2	5.07E-09
-14.4	4.89E-09
-14.6	4.72E-09
-14.8	4.57E-09
-15	4.43E-09
-15.2	4.30E-09
-15.4	4.19E-09
-15.6	4.08E-09
-15.8	3.97E-09
-16	3.88E-09
-16.2	3.79E-09
-16.4	3.71E-09
-16.6	3.62E-09
-16.8	3.54E-09
-17	3.47E-09
-17.2	3.40E-09
-17.4	3.32E-09
-17.6	3.26E-09
-17.8	3.19E-09
-18	3.12E-09
-18.2	3.06E-09
-18.4	2.99E-09
-18.6	2.93E-09
-18.8	2.87E-09
-19	2.81E-09
-19.2	2.75E-09
-19.4	2.70E-09
-19.6	2.64E-09
-19.8	2.59E-09
-20	2.54E-09
