1.8	-2.94E-10
2	-2.61E-10
2.2	-2.35E-10
2.4	-2.15E-10
2.6	-1.98E-10
2.8	-1.84E-10
3	-1.72E-10
3.2	-1.61E-10
3.4	-1.52E-10
3.6	-1.44E-10
3.8	-1.37E-10
4	-1.32E-10
4.2	-1.27E-10
4.4	-1.23E-10
4.6	-1.20E-10
4.8	-1.17E-10
5	-1.14E-10
5.2	-1.12E-10
5.4	-1.10E-10
5.6	-1.09E-10
5.8	-1.07E-10
6	-1.06E-10
6.2	-1.05E-10
6.4	-1.04E-10
6.6	-1.03E-10
6.8	-1.02E-10
7	-1.01E-10
7.2	-1.00E-10
7.4	-9.97E-11
7.6	-9.90E-11
7.8	-9.85E-11
8	-9.81E-11
8.2	-9.75E-11
8.4	-9.73E-11
8.6	-9.69E-11
8.8	-9.67E-11
9	-9.63E-11
9.2	-9.61E-11
9.4	-9.59E-11
9.6	-9.57E-11
9.8	-9.55E-11
10	-9.53E-11
10.2	-9.52E-11
10.4	-9.50E-11
10.6	-9.51E-11
10.8	-9.50E-11
11	-9.50E-11
11.2	-9.49E-11
11.4	-9.49E-11
11.6	-9.49E-11
11.8	-9.49E-11
12	-9.33E-11
12.2	-9.37E-11
12.4	-9.41E-11
12.6	-9.38E-11
12.8	-9.41E-11
13	-9.44E-11
13.2	-9.43E-11
13.4	-9.46E-11
13.6	-9.46E-11
13.8	-9.49E-11
14	-9.47E-11
14.2	-9.52E-11
14.4	-9.56E-11
14.6	-9.54E-11
14.8	-9.59E-11
15	-9.57E-11
15.2	-9.64E-11
15.4	-9.67E-11
15.6	-9.65E-11
15.8	-9.73E-11
16	-9.71E-11
16.2	-9.77E-11
16.4	-9.78E-11
16.6	-9.83E-11
16.8	-9.88E-11
17	-9.88E-11
17.2	-9.88E-11
17.4	-9.88E-11
17.6	-9.88E-11
17.8	-9.88E-11
18	-9.88E-11
18.2	-9.88E-11
18.4	-9.88E-11
18.6	-9.88E-11
18.8	-9.88E-11
19	-9.88E-11
19.2	-9.88E-11
19.4	-9.88E-11
19.6	-9.88E-11
19.8	-9.88E-11
20	-9.88E-11
20	-1.28E-10
19.8	-9.25E-11
19.6	-8.43E-11
19.4	-7.83E-11
19.2	-7.29E-11
19	-6.91E-11
18.8	-6.59E-11
18.6	-6.33E-11
18.4	-6.14E-11
18.2	-6.21E-11
18	-6.30E-11
17.8	-6.84E-11
17.6	-7.95E-11
17.4	-9.61E-11
17.2	-1.23E-10
17	-1.62E-10
16.8	-2.10E-10
16.6	-2.69E-10
16.4	-3.41E-10
16.2	-4.29E-10
16	-5.35E-10
15.8	-6.72E-10
15.6	-8.43E-10
15.4	-1.05E-09
15.2	-1.31E-09
15	-1.61E-09
14.8	-1.99E-09
14.6	-2.45E-09
14.4	-2.98E-09
14.2	-3.62E-09
14	-4.37E-09
13.8	-5.26E-09
13.6	-6.29E-09
13.4	-7.49E-09
13.2	-8.85E-09
13	-9.74E-09
12.8	-1.17E-08
12.6	-1.39E-08
12.4	-1.63E-08
12.2	-1.90E-08
12	-2.20E-08
11.8	-2.53E-08
11.6	-2.90E-08
11.4	-3.31E-08
11.2	-3.77E-08
11	-4.27E-08
10.8	-4.82E-08
10.6	-5.42E-08
10.4	-6.07E-08
10.2	-6.78E-08
10	-7.55E-08
9.8	-8.38E-08
9.6	-9.28E-08
9.4	-1.02E-07
9.2	-1.10E-07
9	-1.21E-07
8.8	-1.33E-07
8.6	-1.46E-07
8.4	-1.60E-07
8.2	-1.74E-07
8	-1.89E-07
7.8	-2.05E-07
7.6	-2.21E-07
7.4	-2.39E-07
7.2	-2.57E-07
7	-2.76E-07
6.8	-2.96E-07
6.6	-3.17E-07
6.4	-3.39E-07
6.2	-3.62E-07
6	-3.86E-07
5.8	-4.10E-07
5.6	-4.36E-07
5.4	-4.62E-07
5.2	-4.89E-07
5	-5.18E-07
4.8	-5.47E-07
4.6	-5.76E-07
4.4	-6.07E-07
4.2	-6.39E-07
4	-6.72E-07
3.8	-7.05E-07
3.6	-7.39E-07
3.4	-7.74E-07
3.2	-8.10E-07
3	-8.47E-07
2.8	-8.84E-07
2.6	-9.22E-07
2.4	-9.61E-07
2.2	-1.00E-06
2	-1.04E-06
1.8	-1.08E-06
1.6	-1.12E-06
1.4	-1.16E-06
1.2	-1.20E-06
1	-1.25E-06
0.8	-1.29E-06
0.6	-1.33E-06
0.4	-1.38E-06
0.2	-1.43E-06
0	-1.47E-06
-0.2	-1.52E-06
-0.4	-1.56E-06
-0.6	-1.61E-06
-0.8	-1.66E-06
-1	-1.71E-06
-1.2	-1.75E-06
-1.4	-1.80E-06
-1.6	-1.85E-06
-1.8	-1.90E-06
-2	-1.95E-06
-2.2	-2.00E-06
-2.4	-2.04E-06
-2.6	-2.09E-06
-2.8	-2.14E-06
-3	-2.19E-06
-3.2	-2.24E-06
-3.4	-2.29E-06
-3.6	-2.34E-06
-3.8	-2.39E-06
-4	-2.44E-06
-4.2	-2.49E-06
-4.4	-2.53E-06
-4.6	-2.58E-06
-4.8	-2.63E-06
-5	-2.68E-06
-5.2	-2.73E-06
-5.4	-2.78E-06
-5.6	-2.83E-06
-5.8	-2.87E-06
-6	-2.92E-06
-6.2	-2.97E-06
-6.4	-3.01E-06
-6.6	-3.06E-06
-6.8	-3.11E-06
-7	-3.15E-06
-7.2	-3.20E-06
-7.4	-3.25E-06
-7.6	-3.29E-06
-7.8	-3.34E-06
-8	-3.38E-06
-8.2	-3.43E-06
-8.4	-3.47E-06
-8.6	-3.51E-06
-8.8	-3.56E-06
-9	-3.60E-06
-9.2	-3.64E-06
-9.4	-3.69E-06
-9.6	-3.73E-06
-9.8	-3.77E-06
-10	-3.81E-06
-10.2	-3.84E-06
-10.4	-3.87E-06
-10.6	-3.90E-06
-10.8	-3.93E-06
-11	-3.96E-06
-11.2	-3.99E-06
-11.4	-4.03E-06
-11.6	-4.06E-06
-11.8	-4.09E-06
-12	-4.12E-06
-12.2	-4.15E-06
-12.4	-4.18E-06
-12.6	-4.21E-06
-12.8	-4.24E-06
-13	-4.27E-06
-13.2	-4.30E-06
-13.4	-4.33E-06
-13.6	-4.36E-06
-13.8	-4.39E-06
-14	-4.42E-06
-14.2	-4.45E-06
-14.4	-4.48E-06
-14.6	-4.50E-06
-14.8	-4.53E-06
-15	-4.56E-06
-15.2	-4.59E-06
-15.4	-4.62E-06
-15.6	-4.64E-06
-15.8	-4.67E-06
-16	-4.70E-06
-16.2	-4.72E-06
-16.4	-4.75E-06
-16.6	-4.78E-06
-16.8	-4.80E-06
-17	-4.83E-06
-17.2	-4.85E-06
-17.4	-4.88E-06
-17.6	-4.90E-06
-17.8	-4.93E-06
-18	-4.95E-06
-18.2	-4.98E-06
-18.4	-5.00E-06
-18.6	-5.02E-06
-18.8	-5.05E-06
-19	-5.07E-06
-19.2	-5.09E-06
-19.4	-5.11E-06
-19.6	-5.14E-06
-19.8	-5.16E-06
-20	-5.18E-06
-20	-5.17E-06
-19.8	-5.12E-06
-19.6	-5.06E-06
-19.4	-5.00E-06
-19.2	-4.94E-06
-19	-4.88E-06
-18.8	-4.82E-06
-18.6	-4.76E-06
-18.4	-4.70E-06
-18.2	-4.64E-06
-18	-4.59E-06
-17.8	-4.53E-06
-17.6	-4.47E-06
-17.4	-4.41E-06
-17.2	-4.35E-06
-17	-4.29E-06
-16.8	-4.23E-06
-16.6	-4.17E-06
-16.4	-4.11E-06
-16.2	-4.05E-06
-16	-3.99E-06
-15.8	-3.93E-06
-15.6	-3.87E-06
-15.4	-3.81E-06
-15.2	-3.75E-06
-15	-3.69E-06
-14.8	-3.62E-06
-14.6	-3.56E-06
-14.4	-3.50E-06
-14.2	-3.44E-06
-14	-3.38E-06
-13.8	-3.32E-06
-13.6	-3.25E-06
-13.4	-3.19E-06
-13.2	-3.13E-06
-13	-3.07E-06
-12.8	-3.00E-06
-12.6	-2.94E-06
-12.4	-2.88E-06
-12.2	-2.81E-06
-12	-2.75E-06
-11.8	-2.69E-06
-11.6	-2.63E-06
-11.4	-2.57E-06
-11.2	-2.51E-06
-11	-2.45E-06
-10.8	-2.38E-06
-10.6	-2.32E-06
-10.4	-2.26E-06
-10.2	-2.20E-06
-10	-2.14E-06
-9.8	-2.08E-06
-9.6	-2.02E-06
-9.4	-1.96E-06
-9.2	-1.89E-06
-9	-1.83E-06
-8.8	-1.77E-06
-8.6	-1.71E-06
-8.4	-1.65E-06
-8.2	-1.59E-06
-8	-1.54E-06
-7.8	-1.48E-06
-7.6	-1.42E-06
-7.4	-1.36E-06
-7.2	-1.30E-06
-7	-1.25E-06
-6.8	-1.19E-06
-6.6	-1.14E-06
-6.4	-1.08E-06
-6.2	-1.03E-06
-6	-9.80E-07
-5.8	-9.30E-07
-5.6	-8.80E-07
-5.4	-8.31E-07
-5.2	-7.84E-07
-5	-7.38E-07
-4.8	-6.93E-07
-4.6	-6.49E-07
-4.4	-6.07E-07
-4.2	-5.67E-07
-4	-5.27E-07
-3.8	-4.90E-07
-3.6	-4.54E-07
-3.4	-4.19E-07
-3.2	-3.86E-07
-3	-3.54E-07
-2.8	-3.25E-07
-2.6	-2.96E-07
-2.4	-2.70E-07
-2.2	-2.45E-07
-2	-2.21E-07
-1.8	-1.99E-07
-1.6	-1.79E-07
-1.4	-1.60E-07
-1.2	-1.42E-07
-1	-1.26E-07
-0.8	-1.11E-07
-0.6	-9.78E-08
-0.4	-8.55E-08
-0.2	-7.45E-08
0	-6.45E-08
0.2	-5.56E-08
0.4	-4.77E-08
0.6	-4.07E-08
0.8	-3.46E-08
1	-2.93E-08
1.2	-2.46E-08
1.4	-2.06E-08
1.6	-1.72E-08
1.8	-1.42E-08
2	-1.18E-08
2.2	-9.71E-09
2.4	-7.96E-09
2.6	-6.78E-09
2.8	-5.42E-09
3	-4.37E-09
3.2	-3.52E-09
3.4	-2.85E-09
3.6	-2.31E-09
3.8	-1.87E-09
4	-1.52E-09
4.2	-1.24E-09
4.4	-1.01E-09
4.6	-8.38E-10
4.8	-6.95E-10
5	-5.83E-10
5.2	-4.94E-10
5.4	-4.24E-10
5.6	-3.68E-10
5.8	-3.24E-10
6	-2.90E-10
6.2	-2.63E-10
6.4	-2.41E-10
6.6	-2.23E-10
6.8	-2.08E-10
7	-1.95E-10
7.2	-1.83E-10
7.4	-1.73E-10
7.6	-1.64E-10
7.8	-1.56E-10
8	-1.49E-10
8.2	-1.43E-10
8.4	-1.38E-10
8.6	-1.34E-10
8.8	-1.30E-10
9	-1.27E-10
9.2	-1.24E-10
9.4	-1.22E-10
9.6	-1.20E-10
9.8	-1.18E-10
10	-1.16E-10
10.2	-1.14E-10
10.4	-1.13E-10
10.6	-1.12E-10
10.8	-1.10E-10
11	-1.09E-10
11.2	-1.09E-10
11.4	-1.08E-10
11.6	-1.07E-10
11.8	-1.06E-10
12	-1.06E-10
12.2	-1.05E-10
12.4	-1.04E-10
12.6	-1.04E-10
12.8	-1.04E-10
13	-1.03E-10
13.2	-1.03E-10
13.4	-1.02E-10
13.6	-1.02E-10
13.8	-1.02E-10
14	-1.02E-10
14.2	-1.02E-10
14.4	-1.01E-10
14.6	-1.01E-10
14.8	-1.01E-10
15	-1.01E-10
15.2	-1.01E-10
15.4	-1.01E-10
15.6	-1.01E-10
15.8	-1.01E-10
16	-1.01E-10
16.2	-1.01E-10
16.4	-1.01E-10
16.6	-1.01E-10
16.8	-1.01E-10
17	-1.01E-10
17.2	-1.02E-10
17.4	-1.02E-10
17.6	-1.02E-10
17.8	-1.02E-10
18	-1.02E-10
18.2	-1.03E-10
18.4	-1.03E-10
18.6	-1.03E-10
18.8	-1.03E-10
19	-1.04E-10
19.2	-1.04E-10
19.4	-1.04E-10
19.6	-1.05E-10
19.8	-1.05E-10
20	-1.05E-10
20	-1.36E-10
19.8	-1.00E-10
19.6	-9.06E-11
19.4	-8.46E-11
19.2	-8.09E-11
19	-7.70E-11
18.8	-7.38E-11
18.6	-7.24E-11
18.4	-7.17E-11
18.2	-7.63E-11
18	-8.61E-11
17.8	-1.02E-10
17.6	-1.27E-10
17.4	-1.66E-10
17.2	-2.17E-10
17	-2.80E-10
16.8	-3.56E-10
16.6	-4.50E-10
16.4	-5.65E-10
16.2	-7.09E-10
16	-8.86E-10
15.8	-1.10E-09
15.6	-1.37E-09
15.4	-1.70E-09
15.2	-2.09E-09
15	-2.56E-09
14.8	-3.13E-09
14.6	-3.79E-09
14.4	-4.59E-09
14.2	-5.53E-09
14	-6.61E-09
13.8	-7.88E-09
13.6	-9.34E-09
13.4	-1.02E-08
13.2	-1.23E-08
13	-1.46E-08
12.8	-1.71E-08
12.6	-2.00E-08
12.4	-2.32E-08
12.2	-2.67E-08
12	-3.07E-08
11.8	-3.51E-08
11.6	-3.99E-08
11.4	-4.53E-08
11.2	-5.11E-08
11	-5.75E-08
10.8	-6.44E-08
10.6	-7.20E-08
10.4	-8.02E-08
10.2	-8.91E-08
10	-9.86E-08
9.8	-1.09E-07
9.6	-1.15E-07
9.4	-1.25E-07
9.2	-1.38E-07
9	-1.52E-07
8.8	-1.67E-07
8.6	-1.83E-07
8.4	-1.99E-07
8.2	-2.16E-07
8	-2.34E-07
7.8	-2.54E-07
7.6	-2.74E-07
7.4	-2.95E-07
7.2	-3.17E-07
7	-3.40E-07
6.8	-3.64E-07
6.6	-3.89E-07
6.4	-4.15E-07
6.2	-4.42E-07
6	-4.70E-07
5.8	-4.99E-07
5.6	-5.29E-07
5.4	-5.61E-07
5.2	-5.93E-07
5	-6.26E-07
4.8	-6.60E-07
4.6	-6.96E-07
4.4	-7.32E-07
4.2	-7.70E-07
4	-8.08E-07
3.8	-8.47E-07
3.6	-8.88E-07
3.4	-9.29E-07
3.2	-9.71E-07
3	-1.01E-06
2.8	-1.06E-06
2.6	-1.10E-06
2.4	-1.14E-06
2.2	-1.19E-06
2	-1.24E-06
1.8	-1.29E-06
1.6	-1.34E-06
1.4	-1.39E-06
1.2	-1.44E-06
1	-1.49E-06
0.8	-1.54E-06
0.6	-1.60E-06
0.4	-1.65E-06
0.2	-1.70E-06
0	-1.76E-06
-0.2	-1.81E-06
-0.4	-1.87E-06
-0.6	-1.93E-06
-0.8	-1.98E-06
-1	-2.04E-06
-1.2	-2.10E-06
-1.4	-2.16E-06
-1.6	-2.21E-06
-1.8	-2.27E-06
-2	-2.33E-06
-2.2	-2.39E-06
-2.4	-2.45E-06
-2.6	-2.51E-06
-2.8	-2.57E-06
-3	-2.63E-06
-3.2	-2.69E-06
-3.4	-2.75E-06
-3.6	-2.81E-06
-3.8	-2.87E-06
-4	-2.93E-06
-4.2	-2.99E-06
-4.4	-3.05E-06
-4.6	-3.11E-06
-4.8	-3.17E-06
-5	-3.23E-06
-5.2	-3.29E-06
-5.4	-3.34E-06
-5.6	-3.40E-06
-5.8	-3.45E-06
-6	-3.50E-06
-6.2	-3.56E-06
-6.4	-3.62E-06
-6.6	-3.67E-06
-6.8	-3.73E-06
-7	-3.78E-06
-7.2	-3.83E-06
-7.4	-3.89E-06
-7.6	-3.95E-06
-7.8	-4.00E-06
-8	-4.05E-06
-8.2	-4.10E-06
-8.4	-4.16E-06
-8.6	-4.20E-06
-8.8	-4.26E-06
-9	-4.32E-06
-9.2	-4.37E-06
-9.4	-4.43E-06
-9.6	-4.48E-06
-9.8	-4.54E-06
-10	-4.59E-06
-10.2	-4.64E-06
-10.4	-4.70E-06
-10.6	-4.75E-06
-10.8	-4.80E-06
-11	-4.84E-06
-11.2	-4.88E-06
-11.4	-4.92E-06
-11.6	-4.96E-06
-11.8	-4.99E-06
-12	-5.03E-06
-12.2	-5.07E-06
-12.4	-5.11E-06
-12.6	-5.15E-06
-12.8	-5.19E-06
-13	-5.23E-06
-13.2	-5.26E-06
-13.4	-5.30E-06
-13.6	-5.34E-06
-13.8	-5.38E-06
-14	-5.41E-06
-14.2	-5.45E-06
-14.4	-5.49E-06
-14.6	-5.52E-06
-14.8	-5.56E-06
-15	-5.60E-06
-15.2	-5.63E-06
-15.4	-5.67E-06
-15.6	-5.70E-06
-15.8	-5.74E-06
-16	-5.77E-06
-16.2	-5.80E-06
-16.4	-5.84E-06
-16.6	-5.87E-06
-16.8	-5.90E-06
-17	-5.94E-06
-17.2	-5.97E-06
-17.4	-6.00E-06
-17.6	-6.03E-06
-17.8	-6.07E-06
-18	-6.10E-06
-18.2	-6.13E-06
-18.4	-6.16E-06
-18.6	-6.19E-06
-18.8	-6.22E-06
-19	-6.25E-06
-19.2	-6.28E-06
-19.4	-6.31E-06
-19.6	-6.33E-06
-19.8	-6.36E-06
-20	-6.39E-06
-20	-6.37E-06
-19.8	-6.31E-06
-19.6	-6.23E-06
-19.4	-6.16E-06
-19.2	-6.09E-06
-19	-6.01E-06
-18.8	-5.94E-06
-18.6	-5.86E-06
-18.4	-5.79E-06
-18.2	-5.72E-06
-18	-5.64E-06
-17.8	-5.57E-06
-17.6	-5.49E-06
-17.4	-5.42E-06
-17.2	-5.34E-06
-17	-5.27E-06
-16.8	-5.19E-06
-16.6	-5.12E-06
-16.4	-5.04E-06
-16.2	-4.97E-06
-16	-4.89E-06
-15.8	-4.82E-06
-15.6	-4.74E-06
-15.4	-4.67E-06
-15.2	-4.59E-06
-15	-4.51E-06
-14.8	-4.44E-06
-14.6	-4.36E-06
-14.4	-4.28E-06
-14.2	-4.21E-06
-14	-4.13E-06
-13.8	-4.05E-06
-13.6	-3.97E-06
-13.4	-3.90E-06
-13.2	-3.82E-06
-13	-3.74E-06
-12.8	-3.66E-06
-12.6	-3.58E-06
-12.4	-3.51E-06
-12.2	-3.43E-06
-12	-3.35E-06
-11.8	-3.27E-06
-11.6	-3.20E-06
-11.4	-3.12E-06
-11.2	-3.04E-06
-11	-2.97E-06
-10.8	-2.89E-06
-10.6	-2.82E-06
-10.4	-2.74E-06
-10.2	-2.66E-06
-10	-2.59E-06
-9.8	-2.51E-06
-9.6	-2.44E-06
-9.4	-2.36E-06
-9.2	-2.29E-06
-9	-2.21E-06
-8.8	-2.14E-06
-8.6	-2.07E-06
-8.4	-1.99E-06
-8.2	-1.92E-06
-8	-1.85E-06
-7.8	-1.78E-06
-7.6	-1.71E-06
-7.4	-1.64E-06
-7.2	-1.57E-06
-7	-1.51E-06
-6.8	-1.44E-06
-6.6	-1.37E-06
-6.4	-1.31E-06
-6.2	-1.25E-06
-6	-1.18E-06
-5.8	-1.12E-06
-5.6	-1.06E-06
-5.4	-1.01E-06
-5.2	-9.51E-07
-5	-8.96E-07
-4.8	-8.42E-07
-4.6	-7.91E-07
-4.4	-7.41E-07
-4.2	-6.92E-07
-4	-6.46E-07
-3.8	-6.01E-07
-3.6	-5.58E-07
-3.4	-5.17E-07
-3.2	-4.77E-07
-3	-4.40E-07
-2.8	-4.04E-07
-2.6	-3.70E-07
-2.4	-3.38E-07
-2.2	-3.08E-07
-2	-2.80E-07
-1.8	-2.53E-07
-1.6	-2.28E-07
-1.4	-2.05E-07
-1.2	-1.83E-07
-1	-1.63E-07
-0.8	-1.45E-07
-0.6	-1.28E-07
-0.4	-1.13E-07
-0.2	-9.95E-08
0	-8.70E-08
0.2	-7.56E-08
0.4	-6.54E-08
0.6	-5.63E-08
0.8	-4.83E-08
1	-4.12E-08
1.2	-3.50E-08
1.4	-2.96E-08
1.6	-2.50E-08
1.8	-2.09E-08
2	-1.74E-08
2.2	-1.45E-08
2.4	-1.20E-08
2.6	-1.00E-08
2.8	-8.26E-09
3	-7.07E-09
3.2	-5.69E-09
3.4	-4.61E-09
3.6	-3.74E-09
3.8	-3.05E-09
4	-2.48E-09
4.2	-2.03E-09
4.4	-1.66E-09
4.6	-1.37E-09
4.8	-1.13E-09
5	-9.41E-10
5.2	-7.88E-10
5.4	-6.66E-10
5.6	-5.66E-10
5.8	-4.87E-10
6	-4.24E-10
6.2	-3.73E-10
6.4	-3.32E-10
6.6	-3.00E-10
6.8	-2.74E-10
7	-2.53E-10
7.2	-2.35E-10
7.4	-2.20E-10
7.6	-2.07E-10
7.8	-1.95E-10
8	-1.85E-10
8.2	-1.76E-10
8.4	-1.67E-10
8.6	-1.60E-10
8.8	-1.53E-10
9	-1.48E-10
9.2	-1.43E-10
9.4	-1.39E-10
9.6	-1.36E-10
9.8	-1.32E-10
10	-1.30E-10
